Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1046286_Ca,mp-1046286,mp-1046357,Ta2WO8,intercalation,2.226042027500003,142.2042442874972,1053.1642999769072,316.55262427284595,2344.3879936112157,0.27851032681818566,0.2875441892307702
mp-1044745_Ca,mp-1044745,mp-1047842,Ba(MoO2)4,intercalation,2.2437228087499888,77.78011950269229,397.52309707077467,174.51702819549052,891.9316399026329,0.5568545380769212,0.475255993571432
mp-1047093_Ca,mp-1047093,mp-1047430,Ba(SbO2)4,intercalation,2.350877643750006,67.64291199827989,356.1641586965918,159.0202095749052,837.298358184847,0.2889910212980791,0.22321793720238148
mp-1041997_Ca,mp-1042245,mp-1041997,MoO2,intercalation,2.3637547337500022,181.11825798362764,874.3209235733158,428.119139677354,2066.680221913099,0.21904455958333457,0.06981120321428413
mvc-11086_Ca,mvc-3985,mvc-11086,V2O5,intercalation,2.357121981249999,409.12670558625007,1579.76342897178,964.3615508537467,3723.695103604254,0.05558959571428446,0.12551592416666857
mvc-11781_Ca,mp-8395,mvc-11781,TiF5,intercalation,2.3530618537500017,146.5066061657508,411.86010203951423,344.739106291003,969.1322951907642,0.031950630384615764,0.014669776428571701
mp-1045293_Ca,mvc-3975,mp-1045293,SbO3,intercalation,2.3135810962499965,127.7257277640829,643.6089636766545,295.50382925975555,1489.0415317393586,0.17712737888889496,0.11087973570000198
mp-1043077_Ca,mp-1043310,mp-1043077,Cu3(WO3)4,intercalation,2.3761787687500044,46.28650967239538,383.8605540879773,109.98502156308763,912.1212987844643,0.16503336736842122,0.15765295361666887
mp-1046617_Ca,mp-1048672,mp-1046617,Sr2MnSO3,intercalation,2.3756178987499963,81.1476973327595,340.16836617333576,192.77592222605082,808.1100592699192,0.14565572313616038,0.07460793267709054
mp-1044218_Ca,mp-1044218,mp-714883,MoO2,intercalation,2.437475218750005,97.13616852429197,448.69654489080756,236.76700362228593,1093.6867089100924,0.2303882616666666,0.13781763346153753
mp-1047618_Ca,mp-1047673,mp-1047618,VO2,intercalation,2.4616136037499983,260.2608617095829,1148.2396713564472,640.6616777080063,2826.5223953764576,0.15368191416666477,0.10405770249999868
mp-1133299_Ca,mp-1133299,mp-25633,V(SiO3)2,intercalation,2.454543966250003,220.4187919353358,750.2937980798646,541.0276157929933,1841.6291149917295,0.0701675211111148,0.0022129814999978237
mp-1045826_Ca,mp-1045913,mp-1045826,Cr9O13,intercalation,2.470947841250005,141.78556809159718,667.0498066602104,350.34474339633766,1648.2452797732801,0.27945883295454443,0.10969605416666717
mp-1043379_Ca,mp-1043430,mp-1043379,Cr2O3,intercalation,2.4379555612500026,155.79593578917124,731.715745297093,379.82356807735835,1783.8904705012383,0.2878689244999997,0.10790720840909174
mvc-11984_Ca,mvc-11984,mvc-12611,CrO2,intercalation,2.432040503749998,128.81128822551906,551.2132899041712,313.27427030467754,1340.5730472522343,0.06346008653846091,0.1703868289285726
mp-1044693_Ca,mp-1044693,mp-1044716,SbO2,intercalation,2.42629450875,154.21070552244998,760.1517111136233,374.1605879995837,1844.3519224919003,0.31591222833333354,0.25023330029762114
mvc-10873_Ca,mvc-11560,mvc-10873,CrO2,intercalation,2.4050263949999993,432.02796672359,1691.8328492344158,1039.0386633484152,4068.902658336824,0.19323334583332574,0.02148508107142888
mvc-13426_Ca,mvc-13426,mvc-13841,CuN,intercalation,2.400074693749999,274.62869645932653,1112.3969868363222,659.1293845495795,2669.8358575096076,1.3214843363100002,0.551291331999999
mp-1040834_Ca,mvc-9988,mp-1040834,WO2,intercalation,2.4455808962500027,113.62443331356175,846.7818241225467,277.877743458879,2070.87345236583,0.5891941833333334,0.4064679682142849
mp-1043919_Ca,mp-1044027,mp-1043919,LaFeWO6,intercalation,2.490690348750003,104.15119787076065,684.3621918221895,259.4083833474554,1704.5343062209256,0.07314981652777774,0.024860600124997134
mp-608555_Ca,mp-989570,mp-608555,Cs2SnCl6,intercalation,2.4098552337499983,84.10723518063277,258.40024772309164,202.68626089628987,622.7071893777885,0.0,0.015442017500000293
mp-1047621_Ca,mp-1047646,mp-1047621,MoO2,intercalation,2.59718352375,181.11825798362764,996.1134127414509,470.39735548537965,2587.0893433584797,0.27337725499999976,0.049688144999999295
mp-1003402_Ca,mp-1003483,mp-25547,MnO2,intercalation,2.576982858750001,422.02124257600997,1748.383341238711,1087.5415081467538,4505.553900896211,0.012718499166666675,0.027360766298077266
mvc-12077_Ca,mvc-12238,mvc-12077,VO2,intercalation,2.5521999687499983,144.15629850886972,565.1670399806594,367.91570054945277,1442.419301777168,0.07924506916666729,0.08674200509615915
mvc-4401_Ca,mvc-4469,mvc-4401,Ge3(WO6)2,intercalation,2.5900574837500026,179.10903098180844,1026.2954598307929,463.902686101644,2658.164236273395,0.10081819102941036,0.024826958812502298
mp-1044162_Ca,mp-1044163,mp-1044162,PWO5,intercalation,2.5035966312500006,85.1246676700669,468.0948868057366,213.11783121505533,1171.9207817121926,0.06168108214282597,0.07381299051388623
mp-1143551_Ca,mp-1154711,mp-1143551,Si3(WO6)2,intercalation,2.5456944495833325,210.43785816133536,1099.9459998227467,535.710487503516,2800.1264265901555,0.13758832073529526,0.05726854831250172
mp-1043702_Ca,mp-1043702,mp-1043760,Si4WO10,intercalation,2.5449560037499976,108.015175116975,397.0224204568305,274.8938684100529,1010.4045925649667,0.2032333313333332,0.14871044648437426
mp-1044829_Ca,mp-1049213,mp-1044829,Sn2P2O9,intercalation,2.5108241450000035,110.87818336009552,413.8013154863731,278.3956199342654,1038.9823341559495,0.05922123076923125,0.0927966904642874
mp-1046942_Ca,mp-1047029,mp-1046942,Nb2MoO8,intercalation,2.5937143512499987,218.83049368492271,1047.304367670052,567.5837919617063,2716.408368552619,0.20295312670454457,0.1402092684615397
mp-1047241_Ca,mp-1047241,mp-1116820,MoWO6,intercalation,2.5227578487500035,235.1355714684866,1375.1881387308197,593.190108442442,3469.266670491084,0.018730831562500327,0.028600239499995794
mp-1043235_Ca,mp-1043433,mp-1043235,V(GeO3)2,intercalation,2.6145780500000013,161.31093616412156,704.1760777343659,421.7600329196636,1841.1233161793677,0.07341265722219781,0.037706168470833745
mp-1043195_Ca,mp-1043355,mp-1043195,V(GeO3)2,intercalation,2.6101465662500045,161.31093616412156,692.8135759456945,421.0451861273556,1808.3449763060414,0.05487985388886507,0.021912942220834175
mp-1042860_Ca,mp-1043059,mp-1042860,Fe2(WO4)3,intercalation,2.699463218750007,87.84300751360232,447.5576724299068,237.12896780734997,1208.1654749938975,0.1160100414705898,0.06787089403586499
mp-1003486_Ca,mvc-12108,mp-25545,MnO2,intercalation,2.6033799687499988,422.02124257600997,1749.6081307196046,1098.6816493093686,4554.894760677548,0.03180992083333223,0.030736390714292128
mp-1190609_Ca,mp-540837,mp-1190609,VO2,intercalation,2.6100595500000052,260.2608617095829,1144.8188294300778,679.2963475963276,2988.0453187738017,0.0817632433333344,-1.7763568394002505e-15
mp-1040910_Ca,mp-1041142,mp-1040910,VO2,intercalation,2.6211039087500003,260.2608617095829,1002.8280082777942,682.1707619216311,2628.516412300904,0.16280219666666795,0.06630642892856997
mp-1048922_Ca,mp-1048922,mvc-11089,VO2,intercalation,2.6637872287499986,260.2608617095829,1003.4896168437435,693.2795595654565,2673.0828255315937,0.2131312483333332,0.0972503817857131
mp-1044537_Ca,mp-1044537,mp-32416,V3(P2O7)2,intercalation,2.618604676249997,99.11989342008636,333.1897511859155,259.5558164192394,872.4922405340112,0.02642997699633831,0.009747198352270559
mp-1040822_Ca,mp-1040822,mp-540180,Cr3(P2O7)2,intercalation,2.6881139862499976,98.54338120527902,328.2744477894614,264.8958412702757,882.4391344313459,0.034816307380966194,0.026239066287878643
mp-1046608_Ca,mp-1048637,mp-1046608,Sr3Co2S2O5,intercalation,2.6571757187499996,94.88402248722507,400.7743101089955,252.1235206503834,1064.9277655204053,0.37656799236111116,0.2359493371474377
